geo_value,time_value,weekly_hosp
Santa Barbara,2022-09-17,23
Santa Barbara,2022-09-24,13
Santa Barbara,2022-10-01,17
Santa Barbara,2022-10-08,19
Santa Barbara,2022-10-15,24
Santa Barbara,2022-10-22,22
Santa Barbara,2022-10-29,12
Santa Barbara,2022-11-05,20
Santa Barbara,2022-11-12,21
Santa Barbara,2022-11-19,23
Santa Barbara,2022-11-26,38
Santa Barbara,2022-12-03,36
Santa Barbara,2022-12-10,35
Santa Barbara,2022-12-17,55
Santa Barbara,2022-12-24,55
Santa Barbara,2022-12-31,32
Santa Barbara,2023-01-07,49
Santa Barbara,2023-01-14,33
Santa Barbara,2023-01-21,37
Santa Barbara,2023-01-28,20
Santa Barbara,2023-02-04,15
Santa Barbara,2023-02-11,14
Santa Barbara,2023-02-18,16
Santa Barbara,2023-02-25,11
Santa Barbara,2023-03-04,0
Santa Barbara,2023-03-11,14
Santa Barbara,2023-03-18,12
Santa Barbara,2023-03-25,12
Santa Barbara,2023-04-01,14
Santa Barbara,2023-04-08,21
Santa Barbara,2023-04-15,12
Santa Barbara,2023-04-22,5
Santa Barbara,2023-04-29,5
Santa Barbara,2023-05-06,11
Santa Barbara,2023-05-13,18
Santa Barbara,2023-05-20,6
Santa Barbara,2023-05-27,14
Santa Barbara,2023-06-03,7
Santa Barbara,2023-06-10,12
Santa Barbara,2023-06-17,12
Santa Barbara,2023-06-24,10
Santa Barbara,2023-07-01,14
Santa Barbara,2023-07-08,12
Santa Barbara,2023-07-15,13
Santa Barbara,2023-07-22,12
Santa Barbara,2023-07-29,15
Santa Barbara,2023-08-05,14
Santa Barbara,2023-08-12,13
Santa Barbara,2023-08-19,24
Santa Barbara,2023-08-26,35
Santa Barbara,2023-09-02,36
Santa Barbara,2023-09-09,16
Santa Barbara,2023-09-16,26
Santa Barbara,2023-09-23,24
Santa Barbara,2023-09-30,20
Santa Barbara,2023-10-07,29
Santa Barbara,2023-10-14,23
Santa Barbara,2023-10-21,5
Santa Barbara,2023-10-28,4
Santa Barbara,2023-11-04,21
Santa Barbara,2023-11-11,31
Santa Barbara,2023-11-18,20
Santa Barbara,2023-11-25,22
Santa Barbara,2023-12-02,31
Santa Barbara,2023-12-09,19
Santa Barbara,2023-12-16,21
Santa Barbara,2023-12-23,25
Santa Barbara,2023-12-30,25
Santa Barbara,2024-01-06,23
Santa Barbara,2024-01-13,35
Santa Barbara,2024-01-20,31
Santa Barbara,2024-01-27,35
Santa Barbara,2024-02-03,15
Santa Barbara,2024-02-10,14
Santa Barbara,2024-02-17,12
Santa Barbara,2024-02-24,9
Santa Barbara,2024-03-02,15
Santa Barbara,2024-03-09,4
Santa Barbara,2024-03-16,0
Santa Barbara,2024-03-23,7
Santa Barbara,2024-03-30,0
Santa Barbara,2024-04-06,0
Santa Barbara,2024-04-13,0
Santa Barbara,2024-04-20,0
Santa Clara,2020-03-28,0
Santa Clara,2020-04-04,0
Santa Clara,2020-04-11,0
Santa Clara,2020-04-18,0
Santa Clara,2020-04-25,0
Santa Clara,2020-05-02,0
Santa Clara,2020-05-09,0
Santa Clara,2020-05-16,0
Santa Clara,2020-05-23,0
Santa Clara,2020-05-30,0
Santa Clara,2020-06-06,0
Santa Clara,2020-06-13,0
Santa Clara,2020-06-20,0
Santa Clara,2020-06-27,0
Santa Clara,2020-07-04,0
Santa Clara,2020-07-11,28
Santa Clara,2020-07-18,118
Santa Clara,2020-07-25,120
Santa Clara,2020-08-01,121
Santa Clara,2020-08-08,145
Santa Clara,2020-08-15,109
Santa Clara,2020-08-22,99
Santa Clara,2020-08-29,84
Santa Clara,2020-09-05,78
Santa Clara,2020-09-12,90
Santa Clara,2020-09-19,71
Santa Clara,2020-09-26,64
Santa Clara,2020-10-03,44
Santa Clara,2020-10-10,82
Santa Clara,2020-10-17,79
Santa Clara,2020-10-24,76
Santa Clara,2020-10-31,106
Santa Clara,2020-11-07,126
Santa Clara,2020-11-14,164
Santa Clara,2020-11-21,246
Santa Clara,2020-11-28,274
Santa Clara,2020-12-05,393
Santa Clara,2020-12-12,489
Santa Clara,2020-12-19,510
Santa Clara,2020-12-26,556
Santa Clara,2021-01-02,570
Santa Clara,2021-01-09,522
Santa Clara,2021-01-16,492
Santa Clara,2021-01-23,378
Santa Clara,2021-01-30,283
Santa Clara,2021-02-06,282
Santa Clara,2021-02-13,188
Santa Clara,2021-02-20,149
Santa Clara,2021-02-27,155
Santa Clara,2021-03-06,109
Santa Clara,2021-03-13,114
Santa Clara,2021-03-20,95
Santa Clara,2021-03-27,81
Santa Clara,2021-04-03,97
Santa Clara,2021-04-10,86
Santa Clara,2021-04-17,63
Santa Clara,2021-04-24,76
Santa Clara,2021-05-01,63
Santa Clara,2021-05-08,33
Santa Clara,2021-05-15,42
Santa Clara,2021-05-22,32
Santa Clara,2021-05-29,27
Santa Clara,2021-06-05,30
Santa Clara,2021-06-12,37
Santa Clara,2021-06-19,6
Santa Clara,2021-06-26,37
Santa Clara,2021-07-03,23
Santa Clara,2021-07-10,60
Santa Clara,2021-07-17,77
Santa Clara,2021-07-24,92
Santa Clara,2021-07-31,153
Santa Clara,2021-08-07,182
Santa Clara,2021-08-14,191
Santa Clara,2021-08-21,181
Santa Clara,2021-08-28,177
Santa Clara,2021-09-04,155
Santa Clara,2021-09-11,122
Santa Clara,2021-09-18,116
Santa Clara,2021-09-25,70
Santa Clara,2021-10-02,94
Santa Clara,2021-10-09,66
Santa Clara,2021-10-16,81
Santa Clara,2021-10-23,99
Santa Clara,2021-10-30,90
Santa Clara,2021-11-06,75
Santa Clara,2021-11-13,87
Santa Clara,2021-11-20,76
Santa Clara,2021-11-27,90
Santa Clara,2021-12-04,94
Santa Clara,2021-12-11,80
Santa Clara,2021-12-18,89
Santa Clara,2021-12-25,235
Santa Clara,2022-01-01,449
Santa Clara,2022-01-08,551
Santa Clara,2022-01-15,546
Santa Clara,2022-01-22,514
Santa Clara,2022-01-29,425
Santa Clara,2022-02-05,309
Santa Clara,2022-02-12,267
Santa Clara,2022-02-19,150
Santa Clara,2022-02-26,153
Santa Clara,2022-03-05,88
Santa Clara,2022-03-12,85
Santa Clara,2022-03-19,71
Santa Clara,2022-03-26,66
Santa Clara,2022-04-02,66
Santa Clara,2022-04-09,72
Santa Clara,2022-04-16,87
Santa Clara,2022-04-23,89
Santa Clara,2022-04-30,130
Santa Clara,2022-05-07,143
Santa Clara,2022-05-14,177
Santa Clara,2022-05-21,199
Santa Clara,2022-05-28,233
Santa Clara,2022-06-04,224
Santa Clara,2022-06-11,250
Santa Clara,2022-06-18,250
Santa Clara,2022-06-25,289
Santa Clara,2022-07-02,257
Santa Clara,2022-07-09,281
Santa Clara,2022-07-16,239
Santa Clara,2022-07-23,278
Santa Clara,2022-07-30,258
Santa Clara,2022-08-06,222
Santa Clara,2022-08-13,217
Santa Clara,2022-08-20,205
Santa Clara,2022-08-27,151
Santa Clara,2022-09-03,190
Santa Clara,2022-09-10,155
Santa Clara,2022-09-17,140
Santa Clara,2022-09-24,108
Santa Clara,2022-10-01,124
Santa Clara,2022-10-08,126
Santa Clara,2022-10-15,134
Santa Clara,2022-10-22,115
Santa Clara,2022-10-29,127
Santa Clara,2022-11-05,123
Santa Clara,2022-11-12,162
Santa Clara,2022-11-19,183
Santa Clara,2022-11-26,278
Santa Clara,2022-12-03,196
Santa Clara,2022-12-10,228
Santa Clara,2022-12-17,221
Santa Clara,2022-12-24,235
Santa Clara,2022-12-31,199
Santa Clara,2023-01-07,155
Santa Clara,2023-01-14,120
Santa Clara,2023-01-21,115
Santa Clara,2023-01-28,125
Santa Clara,2023-02-04,150
Santa Clara,2023-02-11,136
Santa Clara,2023-02-18,125
Santa Clara,2023-02-25,136
Santa Clara,2023-03-04,132
Santa Clara,2023-03-11,133
Santa Clara,2023-03-18,125
Santa Clara,2023-03-25,77
Santa Clara,2023-04-01,107
Santa Clara,2023-04-08,97
Santa Clara,2023-04-15,84
Santa Clara,2023-04-22,97
Santa Clara,2023-04-29,90
Santa Clara,2023-05-06,98
Santa Clara,2023-05-13,88
Santa Clara,2023-05-20,90
Santa Clara,2023-05-27,71
Santa Clara,2023-06-03,82
Santa Clara,2023-06-10,71
Santa Clara,2023-06-17,67
Santa Clara,2023-06-24,68
Santa Clara,2023-07-01,72
Santa Clara,2023-07-08,101
Santa Clara,2023-07-15,100
Santa Clara,2023-07-22,100
Santa Clara,2023-07-29,99
Santa Clara,2023-08-05,145
Santa Clara,2023-08-12,148
Santa Clara,2023-08-19,174
Santa Clara,2023-08-26,175
Santa Clara,2023-09-02,143
Santa Clara,2023-09-09,132
Santa Clara,2023-09-16,135
Santa Clara,2023-09-23,127
Santa Clara,2023-09-30,116
Santa Clara,2023-10-07,93
Santa Clara,2023-10-14,101
Santa Clara,2023-10-21,85
Santa Clara,2023-10-28,110
Santa Clara,2023-11-04,83
Santa Clara,2023-11-11,85
Santa Clara,2023-11-18,94
Santa Clara,2023-11-25,122
Santa Clara,2023-12-02,126
Santa Clara,2023-12-09,144
Santa Clara,2023-12-16,163
Santa Clara,2023-12-23,167
Santa Clara,2023-12-30,183
Santa Clara,2024-01-06,182
Santa Clara,2024-01-13,161
Santa Clara,2024-01-20,187
Santa Clara,2024-01-27,157
Santa Clara,2024-02-03,110
Santa Clara,2024-02-10,127
Santa Clara,2024-02-17,105
Santa Clara,2024-02-24,79
Santa Clara,2024-03-02,94
Santa Clara,2024-03-09,79
Santa Clara,2024-03-16,81
Santa Clara,2024-03-23,69
Santa Clara,2024-03-30,50
Santa Clara,2024-04-06,37
Santa Clara,2024-04-13,37
Santa Clara,2024-04-20,41
Santa Cruz,2020-03-28,0
Santa Cruz,2020-04-04,0
Santa Cruz,2020-04-11,0
Santa Cruz,2020-04-18,0
Santa Cruz,2020-04-25,0
Santa Cruz,2020-05-02,0
Santa Cruz,2020-05-09,0
Santa Cruz,2020-05-16,0
Santa Cruz,2020-05-23,0
Santa Cruz,2020-05-30,0
Santa Cruz,2020-06-06,0
Santa Cruz,2020-06-13,0
Santa Cruz,2020-06-20,0
Santa Cruz,2020-06-27,0
Santa Cruz,2020-07-04,0
Santa Cruz,2020-07-11,0
Santa Cruz,2020-07-18,0
Santa Cruz,2020-07-25,4
Santa Cruz,2020-08-01,0
Santa Cruz,2020-08-08,10
Santa Cruz,2020-08-15,4
Santa Cruz,2020-08-22,0
Santa Cruz,2020-08-29,6
Santa Cruz,2020-09-05,0
Santa Cruz,2020-09-12,7
Santa Cruz,2020-09-19,10
Santa Cruz,2020-09-26,9
Santa Cruz,2020-10-03,4
Santa Cruz,2020-10-10,5
Santa Cruz,2020-10-17,6
Santa Cruz,2020-10-24,10
Santa Cruz,2020-10-31,7
Santa Cruz,2020-11-07,18
Santa Cruz,2020-11-14,22
Santa Cruz,2020-11-21,26
Santa Cruz,2020-11-28,38
Santa Cruz,2020-12-05,49
Santa Cruz,2020-12-12,72
Santa Cruz,2020-12-19,70
Santa Cruz,2020-12-26,80
Santa Cruz,2021-01-02,76
Santa Cruz,2021-01-09,89
Santa Cruz,2021-01-16,46
Santa Cruz,2021-01-23,46
Santa Cruz,2021-01-30,40
Santa Cruz,2021-02-06,26
Santa Cruz,2021-02-13,25
Santa Cruz,2021-02-20,11
Santa Cruz,2021-02-27,6
Santa Cruz,2021-03-06,6
Santa Cruz,2021-03-13,12
Santa Cruz,2021-03-20,0
Santa Cruz,2021-03-27,0
Santa Cruz,2021-04-03,7
Santa Cruz,2021-04-10,4
Santa Cruz,2021-04-17,0
Santa Cruz,2021-04-24,0
Santa Cruz,2021-05-01,0
Santa Cruz,2021-05-08,0
Santa Cruz,2021-05-15,0
Santa Cruz,2021-05-22,0
Santa Cruz,2021-05-29,0
Santa Cruz,2021-06-05,4
Santa Cruz,2021-06-12,0
Santa Cruz,2021-06-19,0
Santa Cruz,2021-06-26,0
Santa Cruz,2021-07-03,0
Santa Cruz,2021-07-10,0
Santa Cruz,2021-07-17,0
Santa Cruz,2021-07-24,9
Santa Cruz,2021-07-31,13
Santa Cruz,2021-08-07,18
Santa Cruz,2021-08-14,9
Santa Cruz,2021-08-21,13
Santa Cruz,2021-08-28,11
Santa Cruz,2021-09-04,10
Santa Cruz,2021-09-11,7
Santa Cruz,2021-09-18,5
Santa Cruz,2021-09-25,9
Santa Cruz,2021-10-02,0
Santa Cruz,2021-10-09,0
Santa Cruz,2021-10-16,0
Santa Cruz,2021-10-23,4
Santa Cruz,2021-10-30,4
Santa Cruz,2021-11-06,6
Santa Cruz,2021-11-13,7
Santa Cruz,2021-11-20,5
Santa Cruz,2021-11-27,10
Santa Cruz,2021-12-04,6
Santa Cruz,2021-12-11,8
Santa Cruz,2021-12-18,14
Santa Cruz,2021-12-25,14
Santa Cruz,2022-01-01,16
Santa Cruz,2022-01-08,26
Santa Cruz,2022-01-15,36
Santa Cruz,2022-01-22,37
Santa Cruz,2022-01-29,39
Santa Cruz,2022-02-05,41
Santa Cruz,2022-02-12,18
Santa Cruz,2022-02-19,13
Santa Cruz,2022-02-26,8
Santa Cruz,2022-03-05,6
Santa Cruz,2022-03-12,9
Santa Cruz,2022-03-19,0
Santa Cruz,2022-03-26,0
Santa Cruz,2022-04-02,4
Santa Cruz,2022-04-09,0
Santa Cruz,2022-04-16,0
Santa Cruz,2022-04-23,4
Santa Cruz,2022-04-30,9
Santa Cruz,2022-05-07,0
Santa Cruz,2022-05-14,10
Santa Cruz,2022-05-21,17
Santa Cruz,2022-05-28,12
Santa Cruz,2022-06-04,19
Santa Cruz,2022-06-11,17
Santa Cruz,2022-06-18,17
Santa Cruz,2022-06-25,29
Santa Cruz,2022-07-02,14
Santa Cruz,2022-07-09,15
Santa Cruz,2022-07-16,26
Santa Cruz,2022-07-23,15
Santa Cruz,2022-07-30,23
Santa Cruz,2022-08-06,16
Santa Cruz,2022-08-13,11
Santa Cruz,2022-08-20,9
Santa Cruz,2022-08-27,0
Santa Cruz,2022-09-03,8
Santa Cruz,2022-09-10,0
Santa Cruz,2022-09-17,12
Santa Cruz,2022-09-24,7
Santa Cruz,2022-10-01,6
Santa Cruz,2022-10-08,7
Santa Cruz,2022-10-15,7
Santa Cruz,2022-10-22,11
Santa Cruz,2022-10-29,0
Santa Cruz,2022-11-05,7
Santa Cruz,2022-11-12,12
Santa Cruz,2022-11-19,15
Santa Cruz,2022-11-26,14
Santa Cruz,2022-12-03,17
Santa Cruz,2022-12-10,14
Santa Cruz,2022-12-17,19
Santa Cruz,2022-12-24,16
Santa Cruz,2022-12-31,11
Santa Cruz,2023-01-07,21
Santa Cruz,2023-01-14,8
Santa Cruz,2023-01-21,7
Santa Cruz,2023-01-28,9
Santa Cruz,2023-02-04,8
Santa Cruz,2023-02-11,10
Santa Cruz,2023-02-18,13
Santa Cruz,2023-02-25,17
Santa Cruz,2023-03-04,12
Santa Cruz,2023-03-11,11
Santa Cruz,2023-03-18,11
Santa Cruz,2023-03-25,17
Santa Cruz,2023-04-01,13
Santa Cruz,2023-04-08,11
Santa Cruz,2023-04-15,18
Santa Cruz,2023-04-22,0
Santa Cruz,2023-04-29,5
Santa Cruz,2023-05-06,4
Santa Cruz,2023-05-13,5
Santa Cruz,2023-05-20,0
Santa Cruz,2023-05-27,0
Santa Cruz,2023-06-03,0
Santa Cruz,2023-06-10,0
Santa Cruz,2023-06-17,0
Santa Cruz,2023-06-24,0
Santa Cruz,2023-07-01,0
Santa Cruz,2023-07-08,0
Santa Cruz,2023-07-15,0
Santa Cruz,2023-07-22,0
Santa Cruz,2023-07-29,0
Santa Cruz,2023-08-05,0
Santa Cruz,2023-08-12,0
Santa Cruz,2023-08-19,0
Santa Cruz,2023-08-26,0
Santa Cruz,2023-09-02,0
Santa Cruz,2023-09-09,0
Santa Cruz,2023-09-16,0
Santa Cruz,2023-09-23,0
Santa Cruz,2023-09-30,0
Santa Cruz,2023-10-07,0
Santa Cruz,2023-10-14,0
Santa Cruz,2023-10-21,0
Santa Cruz,2023-10-28,0
Santa Cruz,2023-11-04,0
Santa Cruz,2023-11-11,0
Santa Cruz,2023-11-18,0
Santa Cruz,2023-11-25,0
Santa Cruz,2023-12-02,0
Santa Cruz,2023-12-09,0
Santa Cruz,2023-12-16,0
Santa Cruz,2023-12-23,0
Santa Cruz,2023-12-30,0
Santa Cruz,2024-01-06,0
Santa Cruz,2024-01-13,0
Santa Cruz,2024-01-20,0
Santa Cruz,2024-01-27,0
Santa Cruz,2024-02-03,0
Santa Cruz,2024-02-10,0
Santa Cruz,2024-02-17,0
Santa Cruz,2024-02-24,0
Santa Cruz,2024-03-02,0
Santa Cruz,2024-03-09,0
Santa Cruz,2024-03-16,0
Santa Cruz,2024-03-23,0
Santa Cruz,2024-03-30,0
Santa Cruz,2024-04-06,0
Santa Cruz,2024-04-13,0
Santa Cruz,2024-04-20,0
Shasta,2020-03-21,0
Shasta,2020-03-28,0
Shasta,2020-04-04,0
Shasta,2020-04-11,0
Shasta,2020-04-18,0
Shasta,2020-04-25,0
Shasta,2020-05-02,0
Shasta,2020-05-09,0
Shasta,2020-05-16,0
Shasta,2020-05-23,0
Shasta,2020-05-30,0
Shasta,2020-06-06,0
Shasta,2020-06-13,0
Shasta,2020-06-20,0
Shasta,2020-06-27,0
Shasta,2020-07-04,0
Shasta,2020-07-11,4
Shasta,2020-07-18,0
Shasta,2020-07-25,14
Shasta,2020-08-01,0
Shasta,2020-08-08,8
Shasta,2020-08-15,11
Shasta,2020-08-22,5
Shasta,2020-08-29,4
Shasta,2020-09-05,0
Shasta,2020-09-12,5
Shasta,2020-09-19,12
Shasta,2020-09-26,7
Shasta,2020-10-03,6
Shasta,2020-10-10,4
Shasta,2020-10-17,7
Shasta,2020-10-24,7
Shasta,2020-10-31,30
Shasta,2020-11-07,45
Shasta,2020-11-14,69
Shasta,2020-11-21,111
Shasta,2020-11-28,95
Shasta,2020-12-05,134
Shasta,2020-12-12,146
Shasta,2020-12-19,98
Shasta,2020-12-26,101
Shasta,2021-01-02,151
Shasta,2021-01-09,139
Shasta,2021-01-16,111
Shasta,2021-01-23,89
Shasta,2021-01-30,70
Shasta,2021-02-06,37
Shasta,2021-02-13,16
Shasta,2021-02-20,12
Shasta,2021-02-27,7
Shasta,2021-03-06,8
Shasta,2021-03-13,4
Shasta,2021-03-20,7
Shasta,2021-03-27,8
Shasta,2021-04-03,6
Shasta,2021-04-10,10
Shasta,2021-04-17,9
Shasta,2021-04-24,9
Shasta,2021-05-01,9
Shasta,2021-05-08,11
Shasta,2021-05-15,12
Shasta,2021-05-22,26
Shasta,2021-05-29,29
Shasta,2021-06-05,37
Shasta,2021-06-12,35
Shasta,2021-06-19,27
Shasta,2021-06-26,22
Shasta,2021-07-03,17
Shasta,2021-07-10,29
Shasta,2021-07-17,15
Shasta,2021-07-24,36
Shasta,2021-07-31,54
Shasta,2021-08-07,48
Shasta,2021-08-14,46
Shasta,2021-08-21,56
Shasta,2021-08-28,49
Shasta,2021-09-04,67
Shasta,2021-09-11,59
Shasta,2021-09-18,65
Shasta,2021-09-25,47
Shasta,2021-10-02,33
Shasta,2021-10-09,32
Shasta,2021-10-16,52
Shasta,2021-10-23,39
Shasta,2021-10-30,38
Shasta,2021-11-06,38
Shasta,2021-11-13,35
Shasta,2021-11-20,36
Shasta,2021-11-27,20
Shasta,2021-12-04,21
Shasta,2021-12-11,22
Shasta,2021-12-18,24
Shasta,2021-12-25,16
Shasta,2022-01-01,31
Shasta,2022-01-08,38
Shasta,2022-01-15,66
Shasta,2022-01-22,47
Shasta,2022-01-29,67
Shasta,2022-02-05,55
Shasta,2022-02-12,44
Shasta,2022-02-19,32
Shasta,2022-02-26,18
Shasta,2022-03-05,11
Shasta,2022-03-12,18
Shasta,2022-03-19,15
Shasta,2022-03-26,7
Shasta,2022-04-02,5
Shasta,2022-04-09,7
Shasta,2022-04-16,0
Shasta,2022-04-23,0
Shasta,2022-04-30,8
Shasta,2022-05-07,10
Shasta,2022-05-14,12
Shasta,2022-05-21,7
Shasta,2022-05-28,10
Shasta,2022-06-04,11
Shasta,2022-06-11,9
Shasta,2022-06-18,25
Shasta,2022-06-25,18
Shasta,2022-07-02,17
Shasta,2022-07-09,41
Shasta,2022-07-16,31
Shasta,2022-07-23,30
Shasta,2022-07-30,22
Shasta,2022-08-06,16
Shasta,2022-08-13,19
Shasta,2022-08-20,24
Shasta,2022-08-27,12
Shasta,2022-09-03,17
Shasta,2022-09-10,18
Shasta,2022-09-17,16
Shasta,2022-09-24,7
Shasta,2022-10-01,16
Shasta,2022-10-08,15
Shasta,2022-10-15,13
Shasta,2022-10-22,6
Shasta,2022-10-29,5
Shasta,2022-11-05,11
Shasta,2022-11-12,11
Shasta,2022-11-19,13
Shasta,2022-11-26,8
Shasta,2022-12-03,15
Shasta,2022-12-10,6
Shasta,2022-12-17,11
Shasta,2022-12-24,16
Shasta,2022-12-31,10
Shasta,2023-01-07,8
Shasta,2023-01-14,0
Shasta,2023-01-21,5
Shasta,2023-01-28,0
Shasta,2023-02-04,0
Shasta,2023-02-11,5
Shasta,2023-02-18,0
Shasta,2023-02-25,0
Shasta,2023-03-04,0
Shasta,2023-03-11,0
Shasta,2023-03-18,0
Shasta,2023-03-25,0
Shasta,2023-04-01,0
Shasta,2023-04-08,0
Shasta,2023-04-15,4
Shasta,2023-04-22,4
Shasta,2023-04-29,0
Shasta,2023-05-06,4
Shasta,2023-05-13,0
Shasta,2023-05-20,4
Shasta,2023-05-27,4
Shasta,2023-06-03,0
Shasta,2023-06-10,5
Shasta,2023-06-17,0
Shasta,2023-06-24,0
Shasta,2023-07-01,0
Shasta,2023-07-08,0
Shasta,2023-07-15,0
Shasta,2023-07-22,0
Shasta,2023-07-29,0
Shasta,2023-08-05,0
Shasta,2023-08-12,5
Shasta,2023-08-19,4
Shasta,2023-08-26,4
Shasta,2023-09-02,8
Shasta,2023-09-09,9
Shasta,2023-09-16,8
Shasta,2023-09-23,6
Shasta,2023-09-30,7
Shasta,2023-10-07,7
Shasta,2023-10-14,0
Shasta,2023-10-21,23
Shasta,2023-10-28,15
Shasta,2023-11-04,9
Shasta,2023-11-11,8
Shasta,2023-11-18,9
Shasta,2023-11-25,8
Shasta,2023-12-02,8
Shasta,2023-12-09,6
Shasta,2023-12-16,11
Shasta,2023-12-23,13
Shasta,2023-12-30,9
Shasta,2024-01-06,11
Shasta,2024-01-13,8
Shasta,2024-01-20,15
Shasta,2024-01-27,4
Shasta,2024-02-03,7
Shasta,2024-02-10,12
Shasta,2024-02-17,7
Shasta,2024-02-24,7
Shasta,2024-03-02,6
Shasta,2024-03-09,6
Shasta,2024-03-16,0
Shasta,2024-03-23,7
Shasta,2024-03-30,5
Shasta,2024-04-06,0
Shasta,2024-04-13,0
Shasta,2024-04-20,0
Siskiyou,2020-03-28,0
Siskiyou,2020-04-04,0
Siskiyou,2020-04-11,0
Siskiyou,2020-04-18,0
Siskiyou,2020-04-25,0
Siskiyou,2020-05-02,0
Siskiyou,2020-05-09,0
Siskiyou,2020-05-16,0
Siskiyou,2020-05-23,0
Siskiyou,2020-05-30,0
Siskiyou,2020-06-06,0
Siskiyou,2020-06-13,0
Siskiyou,2020-06-20,0
Siskiyou,2020-06-27,0
Siskiyou,2020-07-04,0
Siskiyou,2020-07-11,0
Siskiyou,2020-07-18,0
Siskiyou,2020-07-25,0
Siskiyou,2020-08-01,0
Siskiyou,2020-08-08,0
Siskiyou,2020-08-15,0
Siskiyou,2020-08-22,0
Siskiyou,2020-08-29,0
Siskiyou,2020-09-05,0
Siskiyou,2020-09-12,0
Siskiyou,2020-09-19,0
Siskiyou,2020-09-26,0
Siskiyou,2020-10-03,0
Siskiyou,2020-10-10,0
Siskiyou,2020-10-17,0
Siskiyou,2020-10-24,4
Siskiyou,2020-10-31,0
Siskiyou,2020-11-07,0
Siskiyou,2020-11-14,0
Siskiyou,2020-11-21,15
Siskiyou,2020-11-28,12
Siskiyou,2020-12-05,7
Siskiyou,2020-12-12,4
Siskiyou,2020-12-19,4
Siskiyou,2020-12-26,0
Siskiyou,2021-01-02,0
Siskiyou,2021-01-09,18
Siskiyou,2021-01-16,0
Siskiyou,2021-01-23,4
Siskiyou,2021-01-30,6
Siskiyou,2021-02-06,0
Siskiyou,2021-02-13,0
Siskiyou,2021-02-20,0
Siskiyou,2021-02-27,0
Siskiyou,2021-03-06,0
Siskiyou,2021-03-13,0
Siskiyou,2021-03-20,0
Siskiyou,2021-03-27,0
Siskiyou,2021-04-03,0
Siskiyou,2021-04-10,0
Siskiyou,2021-04-17,4
Siskiyou,2021-04-24,8
Siskiyou,2021-05-01,10
Siskiyou,2021-05-08,0
Siskiyou,2021-05-15,8
Siskiyou,2021-05-22,0
Siskiyou,2021-05-29,0
Siskiyou,2021-06-05,0
Siskiyou,2021-06-12,0
Siskiyou,2021-06-19,0
Siskiyou,2021-06-26,0
Siskiyou,2021-07-03,4
Siskiyou,2021-07-10,0
Siskiyou,2021-07-17,0
Siskiyou,2021-07-24,4
Siskiyou,2021-07-31,0
Siskiyou,2021-08-07,8
Siskiyou,2021-08-14,4
Siskiyou,2021-08-21,14
Siskiyou,2021-08-28,0
Siskiyou,2021-09-04,0
Siskiyou,2021-09-11,10
Siskiyou,2021-09-18,17
Siskiyou,2021-09-25,13
Siskiyou,2021-10-02,4
Siskiyou,2021-10-09,0
Siskiyou,2021-10-16,6
Siskiyou,2021-10-23,0
Siskiyou,2021-10-30,7
Siskiyou,2021-11-06,0
Siskiyou,2021-11-13,0
Siskiyou,2021-11-20,0
Siskiyou,2021-11-27,0
Siskiyou,2021-12-04,0
Siskiyou,2021-12-11,0
Siskiyou,2021-12-18,0
Siskiyou,2021-12-25,0
Siskiyou,2022-01-01,5
Siskiyou,2022-01-08,8
Siskiyou,2022-01-15,7
Siskiyou,2022-01-22,18
Siskiyou,2022-01-29,9
Siskiyou,2022-02-05,14
Siskiyou,2022-02-12,9
Siskiyou,2022-02-19,5
Siskiyou,2022-02-26,0
Siskiyou,2022-03-05,0
Siskiyou,2022-03-12,0
Siskiyou,2022-03-19,0
Siskiyou,2022-03-26,0
Siskiyou,2022-04-02,0
Siskiyou,2022-04-09,0
Siskiyou,2022-04-16,0
Siskiyou,2022-04-23,0
Siskiyou,2022-04-30,0
Siskiyou,2022-05-07,0
Siskiyou,2022-05-14,0
Siskiyou,2022-05-21,0
Siskiyou,2022-05-28,0
Siskiyou,2022-06-04,0
Siskiyou,2022-06-11,0
Siskiyou,2022-06-18,4
Siskiyou,2022-06-25,0
Siskiyou,2022-07-02,0
Siskiyou,2022-07-09,0
Siskiyou,2022-07-16,0
Siskiyou,2022-07-23,5
Siskiyou,2022-07-30,4
Siskiyou,2022-08-06,0
Siskiyou,2022-08-13,4
Siskiyou,2022-08-20,7
Siskiyou,2022-08-27,0
Siskiyou,2022-09-03,4
Siskiyou,2022-09-10,0
Siskiyou,2022-09-17,0
Siskiyou,2022-09-24,0
Siskiyou,2022-10-01,0
Siskiyou,2022-10-08,0
Siskiyou,2022-10-15,0
Siskiyou,2022-10-22,0
Siskiyou,2022-10-29,0
Siskiyou,2022-11-05,0
Siskiyou,2022-11-12,0
Siskiyou,2022-11-19,0
Siskiyou,2022-11-26,0
Siskiyou,2022-12-03,0
Siskiyou,2022-12-10,0
Siskiyou,2022-12-17,0
Siskiyou,2022-12-24,0
Siskiyou,2022-12-31,0
Siskiyou,2023-01-07,0
Siskiyou,2023-01-14,0
Siskiyou,2023-01-21,0
Siskiyou,2023-01-28,0
Siskiyou,2023-02-04,0
Siskiyou,2023-02-11,0
Siskiyou,2023-02-18,0
Siskiyou,2023-02-25,0
Siskiyou,2023-03-04,0
Siskiyou,2023-03-11,0
Siskiyou,2023-03-18,0
Siskiyou,2023-03-25,0
Siskiyou,2023-04-01,0
