geo_value,time_value,weekly_hosp,weekly_admits_p100K
tx,2024-03-30,286,0.9863469918365302
us,2024-03-30,5381,1.6393516389554343
ut,2024-03-30,9,0.2807273208195491
va,2024-03-30,118,1.3824584070400405
vt,2024-03-30,14,2.243629294747183
wa,2024-03-30,51,0.6697402051479909
wi,2024-03-30,134,2.301443004763987
wv,2024-03-30,70,3.9059295917131793
wy,2024-03-30,10,1.7278349019194517
ak,2024-03-31,8,1.0935759249260129
al,2024-03-31,48,0.9789555156495218
ar,2024-03-31,68,2.253294117179247
az,2024-03-31,97,1.3326524441051906
ca,2024-03-31,174,0.44037005966482823
co,2024-03-31,50,0.8682460873358321
ct,2024-03-31,99,2.7767750534529196
dc,2024-03-31,19,2.6921752634435188
de,2024-03-31,18,1.8484971717993273
fl,2024-03-31,351,1.6342503868075116
ga,2024-03-31,63,0.5933643220205129
hi,2024-03-31,8,0.5650228269222076
ia,2024-03-31,101,3.201196803874399
id,2024-03-31,35,1.9585185765486988
il,2024-03-31,196,1.5467390203823113
in,2024-03-31,151,2.2429454537946554
ks,2024-03-31,62,2.128160575893982
ky,2024-03-31,121,2.70834503778589
la,2024-03-31,48,1.0325258550927403
ma,2024-03-31,204,2.9597375583296808
md,2024-03-31,78,1.29017744902145
me,2024-03-31,25,1.8598256822584531
mi,2024-03-31,470,4.7061853393915625
mn,2024-03-31,115,2.0391401424773816
mo,2024-03-31,181,2.9491180996339184
ms,2024-03-31,57,1.91522669059916
mt,2024-03-31,18,1.6841664031258128
nc,2024-03-31,88,0.8390474370723957
nd,2024-03-31,33,4.3303563227139
ne,2024-03-31,53,2.7398563281376007
nh,2024-03-31,11,0.8089954409429652
nj,2024-03-31,183,2.060302695618986
nm,2024-03-31,42,2.0030245670963156
nv,2024-03-31,29,0.9415107546500892
ny,2024-03-31,393,2.0201956855097123
oh,2024-03-31,240,2.053194856746884
ok,2024-03-31,82,2.0722921648907713
or,2024-03-31,68,1.6122389802872963
pa,2024-03-31,284,2.218405280616942
ri,2024-03-31,17,1.604740971208115
sc,2024-03-31,62,1.2041841904599868
sd,2024-03-31,34,3.843288770023252
tn,2024-03-31,93,1.3618045169152229
tx,2024-03-31,266,0.9173716777220875
us,2024-03-31,5311,1.618025748837077
ut,2024-03-31,8,0.24953539628404367
va,2024-03-31,126,1.4761844007376705
vt,2024-03-31,14,2.243629294747183
wa,2024-03-31,53,0.6960045269185003
wi,2024-03-31,140,2.4044926915444638
wv,2024-03-31,72,4.017527580047842
wy,2024-03-31,8,1.3822679215355616
ak,2024-04-01,7,0.9568789343102612
al,2024-04-01,49,0.9993504222255534
ar,2024-04-01,66,2.187020760791622
az,2024-04-01,88,1.209004279188214
ca,2024-04-01,171,0.43277747242922776
co,2024-04-01,51,0.8856110090825486
ct,2024-04-01,102,2.860919752042402
dc,2024-04-01,18,2.550481828525439
de,2024-04-01,18,1.8484971717993273
fl,2024-04-01,337,1.569066610695531
ga,2024-04-01,61,0.5745273594166871
hi,2024-04-01,8,0.5650228269222076
ia,2024-04-01,93,2.9476366609932585
id,2024-04-01,35,1.9585185765486988
il,2024-04-01,190,1.4993898666971386
in,2024-04-01,148,2.1983836235868144
ks,2024-04-01,63,2.162485746472917
ky,2024-04-01,113,2.5292809030562444
la,2024-04-01,43,0.9249710785205798
ma,2024-04-01,205,2.974246075772473
md,2024-04-01,93,1.5382884969101907
me,2024-04-01,25,1.8598256822584531
mi,2024-04-01,478,4.786290621764184
mn,2024-04-01,115,2.0391401424773816
mo,2024-04-01,172,2.8024768681604084
ms,2024-04-01,61,2.0496285636236626
mt,2024-04-01,19,1.777731203299469
nc,2024-04-01,80,0.7627703973385415
nd,2024-04-01,31,4.067910484973663
ne,2024-04-01,55,2.843247132972982
nh,2024-04-01,13,0.9560855211144134
nj,2024-04-01,173,1.9477178488638502
nm,2024-04-01,38,1.812260322610952
nv,2024-04-01,28,0.9090448665587069
ny,2024-04-01,399,2.0510383677312345
oh,2024-04-01,248,2.1216346853051133
ok,2024-04-01,79,1.9964765978825725
or,2024-04-01,62,1.4699825996737113
pa,2024-04-01,281,2.1949714220188756
ri,2024-04-01,15,1.4159479157718662
sc,2024-04-01,65,1.262451167417728
sd,2024-04-01,28,3.1650613400191485
tn,2024-04-01,95,1.3910906355585608
tx,2024-04-01,270,0.931166740544976
us,2024-04-01,5261,1.6027929701811074
ut,2024-04-01,8,0.24953539628404367
va,2024-04-01,135,1.581626143647504
vt,2024-04-01,12,1.923110824069014
wa,2024-04-01,43,0.5646829180659532
wi,2024-04-01,139,2.387317743747718
wv,2024-04-01,79,4.408120539219159
wy,2024-04-01,9,1.5550514117275067
ak,2024-04-02,8,1.0935759249260129
al,2024-04-02,46,0.9381657024974582
ar,2024-04-02,63,2.0876107262101846
az,2024-04-02,80,1.0990947992620128
ca,2024-04-02,170,0.430246610017361
co,2024-04-02,49,0.8508811655891154
ct,2024-04-02,96,2.6926303548634376
dc,2024-04-02,22,3.1172555681977583
de,2024-04-02,13,1.335025735188403
fl,2024-04-02,311,1.448011026487567
ga,2024-04-02,59,0.5556903968128613
hi,2024-04-02,7,0.4943949735569317
ia,2024-04-02,85,2.694076518112118
id,2024-04-02,32,1.7906455557016672
il,2024-04-02,183,1.44414918739777
in,2024-04-02,161,2.3914848878207913
ks,2024-04-02,58,1.9908598935782413
ky,2024-04-02,110,2.4621318525326275
la,2024-04-02,42,0.9034601232061477
ma,2024-04-02,214,3.1048227327576066
md,2024-04-02,87,1.4390440777546942
me,2024-04-02,23,1.711039627677777
mi,2024-04-02,451,4.515935293756584
mn,2024-04-02,113,2.003676835651688
mo,2024-04-02,169,2.753596457669239
ms,2024-04-02,56,1.8816262223430344
mt,2024-04-02,13,1.2163424022575315
nc,2024-04-02,79,0.7532357673718098
nd,2024-04-02,24,3.1493500528828364
ne,2024-04-02,59,3.050028742643744
nh,2024-04-02,12,0.8825404810286892
nj,2024-04-02,163,1.8351330021087142
nm,2024-04-02,43,2.0507156282176564
nv,2024-04-02,30,0.9739766427414716
ny,2024-04-02,413,2.12300462624812
oh,2024-04-02,264,2.2585143424215723
ok,2024-04-02,70,1.7690298968579752
or,2024-04-02,62,1.4699825996737113
pa,2024-04-02,286,2.2340278530156525
ri,2024-04-02,19,1.793534026644364
sc,2024-04-02,61,1.1847618648074063
sd,2024-04-02,29,3.2780992450198325
tn,2024-04-02,95,1.3910906355585608
tx,2024-04-02,263,0.9070253806049211
us,2024-04-02,5166,1.5738506907347658
ut,2024-04-02,6,0.18715154721303273
va,2024-04-02,138,1.6167733912841151
vt,2024-04-02,13,2.0833700594080984
wa,2024-04-02,45,0.5909472398364626
wi,2024-04-02,134,2.301443004763987
wv,2024-04-02,79,4.408120539219159
wy,2024-04-02,7,1.2094844313436162
ak,2024-04-03,9,1.2302729155417642
al,2024-04-03,43,0.8769809827693632
ar,2024-04-03,59,1.9550640134349349
az,2024-04-03,86,1.1815269092066638
ca,2024-04-03,169,0.4277157476054941
co,2024-04-03,49,0.8508811655891154
ct,2024-04-03,91,2.5523891905476335
dc,2024-04-03,24,3.4006424380339184
de,2024-04-03,15,1.5404143098327727
fl,2024-04-03,315,1.4666349625195616
ga,2024-04-03,61,0.5745273594166871
hi,2024-04-03,6,0.42376712019165574
ia,2024-04-03,85,2.694076518112118
id,2024-04-03,32,1.7906455557016672
il,2024-04-03,175,1.3810169824842065
in,2024-04-03,166,2.4657546048338594
ks,2024-04-03,54,1.8535592112625006
ky,2024-04-03,107,2.39498280200901
la,2024-04-03,35,0.752883436005123
ma,2024-04-03,219,3.1773653199715692
md,2024-04-03,87,1.4390440777546942
me,2024-04-03,22,1.636646600387439
mi,2024-04-03,423,4.2355668054524065
mn,2024-04-03,103,1.8263603015232202
mo,2024-04-03,160,2.606955226195729
ms,2024-04-03,54,1.8144252858307834
mt,2024-04-03,11,1.029212801910219
nc,2024-04-03,83,0.7913742872387369
nd,2024-04-03,24,3.1493500528828364
ne,2024-04-03,61,3.1534195474791256
nh,2024-04-03,11,0.8089954409429652
nj,2024-04-03,168,1.8914254254862821
nm,2024-04-03,44,2.098406689338997
nv,2024-04-03,31,1.006442530832854
ny,2024-04-03,415,2.1332855203219605
oh,2024-04-03,261,2.232849406712236
ok,2024-04-03,69,1.7437580411885758
or,2024-04-03,49,1.1617604416776106
pa,2024-04-03,273,2.132481132424032
ri,2024-04-03,16,1.5103444434899906
sc,2024-04-03,62,1.2041841904599868
sd,2024-04-03,32,3.617212960021884
tn,2024-04-03,99,1.4496628728452372
tx,2024-04-03,249,0.8587426607248113
us,2024-04-03,5085,1.549173589312095
ut,2024-04-03,7,0.2183434717485382
va,2024-04-03,149,1.7456466326183564
vt,2024-04-03,13,2.0833700594080984
wa,2024-04-03,45,0.5909472398364626
wi,2024-04-03,130,2.2327432135770025
wv,2024-04-03,81,4.519718527553823
wy,2024-04-03,8,1.3822679215355616
ak,2024-04-04,6,0.8201819436945096
al,2024-04-04,42,0.8565860761933315
ar,2024-04-04,68,2.253294117179247
az,2024-04-04,91,1.2502203341605396
ca,2024-04-04,164,0.41506143554616004
co,2024-04-04,44,0.7640565568555321
ct,2024-04-04,88,2.468244491958151
dc,2024-04-04,27,3.8257227427881584
de,2024-04-04,18,1.8484971717993273
fl,2024-04-04,313,1.4573229945035642
ga,2024-04-04,60,0.5651088781147742
hi,2024-04-04,8,0.5650228269222076
ia,2024-04-04,78,2.47221139309112
id,2024-04-04,31,1.7346878820859901
il,2024-04-04,175,1.3810169824842065
in,2024-04-04,162,2.4063388312234046
ks,2024-04-04,47,1.613283017209954
ky,2024-04-04,110,2.4621318525326275
la,2024-04-04,34,0.7313724806906909
ma,2024-04-04,224,3.249907907185532
md,2024-04-04,87,1.4390440777546942
me,2024-04-04,20,1.4878605458067626
mi,2024-04-04,412,4.12542204219005
mn,2024-04-04,102,1.808628648110373
mo,2024-04-04,153,2.492900935049666
ms,2024-04-04,55,1.848025754086909
mt,2024-04-04,8,0.7485184013892502
nc,2024-04-04,81,0.7723050273052733
nd,2024-04-04,21,2.7556812962724817
ne,2024-04-04,61,3.1534195474791256
nh,2024-04-04,13,0.9560855211144134
nj,2024-04-04,174,1.9589763335393635
nm,2024-04-04,44,2.098406689338997
nv,2024-04-04,33,1.0713743070156185
ny,2024-04-04,415,2.1332855203219605
oh,2024-04-04,261,2.232849406712236
ok,2024-04-04,67,1.6932143298497766
or,2024-04-04,51,1.2091792352154722
pa,2024-04-04,271,2.116858560025321
ri,2024-04-04,15,1.4159479157718662
sc,2024-04-04,48,0.9322716313238607
sd,2024-04-04,34,3.843288770023252
tn,2024-04-04,105,1.5375212287752515
tx,2024-04-04,240,0.8277037693733119
us,2024-04-04,5024,1.5305895993518122
ut,2024-04-04,7,0.2183434717485382
va,2024-04-04,157,1.8393726263159862
vt,2024-04-04,10,1.602592353390845
wa,2024-04-04,46,0.6040794007217173
wi,2024-04-04,124,2.1296935267965256
wv,2024-04-04,71,3.961728585880511
wy,2024-04-04,7,1.2094844313436162
ak,2024-04-05,7,0.9568789343102612
al,2024-04-05,39,0.7954013564652364
ar,2024-04-05,60,1.9882006916287474
az,2024-04-05,84,1.1540495392251133
ca,2024-04-05,150,0.3796293617800244
co,2024-04-05,49,0.8508811655891154
ct,2024-04-05,88,2.468244491958151
dc,2024-04-05,23,3.2589490031158386
de,2024-04-05,19,1.951191459121512
fl,2024-04-05,314,1.461978978511563
ga,2024-04-05,56,0.5274349529071225
hi,2024-04-05,9,0.6356506802874836
ia,2024-04-05,82,2.5989914645316903
id,2024-04-05,31,1.7346878820859901
il,2024-04-05,182,1.4362576617835747
in,2024-04-05,153,2.272653340599882
ks,2024-04-05,42,1.441657164315278
ky,2024-04-05,102,2.283067717802982
la,2024-04-05,34,0.7313724806906909
ma,2024-04-05,214,3.1048227327576066
md,2024-04-05,88,1.4555848142806103
me,2024-04-05,24,1.785432654968115
mi,2024-04-05,412,4.12542204219005
mn,2024-04-05,112,1.985945182238841
mo,2024-04-05,148,2.411433584231049
ms,2024-04-05,60,2.016028095367537
mt,2024-04-05,7,0.6549536012155939
nc,2024-04-05,77,0.7341665074383462
nd,2024-04-05,19,2.4932354585322454
ne,2024-04-05,55,2.843247132972982
nh,2024-04-05,16,1.1767206413715856
nj,2024-04-05,168,1.8914254254862821
nm,2024-04-05,41,1.9553335059749746
nv,2024-04-05,35,1.1363060831983836
ny,2024-04-05,411,2.112723732174279
oh,2024-04-05,269,2.301289235270466
ok,2024-04-05,63,1.5921269071721778
or,2024-04-05,51,1.2091792352154722
pa,2024-04-05,258,2.015311839433701
ri,2024-04-05,16,1.5103444434899906
sc,2024-04-05,44,0.8545823287135389
sd,2024-04-05,37,4.182402485025304
tn,2024-04-05,102,1.4935920508102445
tx,2024-04-05,247,0.8518451293133671
us,2024-04-05,4951,1.508349742514097
ut,2024-04-05,5,0.15595962267752728
va,2024-04-05,157,1.8393726263159862
vt,2024-04-05,9,1.4423331180517605
wa,2024-04-05,43,0.5646829180659532
wi,2024-04-05,125,2.1468684745932713
wv,2024-04-05,68,3.7943316033785175
wy,2024-04-05,7,1.2094844313436162
ak,2024-04-06,7,0.9568789343102612
al,2024-04-06,41,0.8361911696172999
ar,2024-04-06,61,2.0213373698225596
az,2024-04-06,85,1.1677882242158886
ca,2024-04-06,145,0.3669750497206902
co,2024-04-06,49,0.8508811655891154
ct,2024-04-06,82,2.299955094779186
dc,2024-04-06,22,3.1172555681977583
de,2024-04-06,15,1.5404143098327727
fl,2024-04-06,326,1.5178507866075461
ga,2024-04-06,55,0.5180164716052096
hi,2024-04-06,9,0.6356506802874836
ia,2024-04-06,71,2.250346268070122
id,2024-04-06,28,1.566814861238959
il,2024-04-06,180,1.420474610555184
in,2024-04-06,143,2.124113906573746
ks,2024-04-06,38,1.3043564819995372
ky,2024-04-06,98,2.1935356504381587
la,2024-04-06,32,0.6883505700618268
ma,2024-04-06,206,2.988754593215266
md,2024-04-06,80,1.3232589220732822
me,2024-04-06,24,1.785432654968115
mi,2024-04-06,396,3.9652114774448055
mn,2024-04-06,110,1.9504818754131474
mo,2024-04-06,135,2.1996184721026464
ms,2024-04-06,60,2.016028095367537
mt,2024-04-06,10,0.9356480017365627
nc,2024-04-06,73,0.6960279875714191
nd,2024-04-06,17,2.230789620792009
ne,2024-04-06,51,2.6364655233022196
nh,2024-04-06,21,1.544445841800206
nj,2024-04-06,161,1.812616032757687
nm,2024-04-06,37,1.7645692614896111
nv,2024-04-06,33,1.0713743070156185
ny,2024-04-06,414,2.12814507328504
oh,2024-04-06,267,2.2841792781309085
ok,2024-04-06,58,1.4657676288251797
or,2024-04-06,41,0.9720852675261639
pa,2024-04-06,255,1.9918779808356342
ri,2024-04-06,18,1.6991374989262393
sc,2024-04-06,47,0.9128493056712803
sd,2024-04-06,35,3.9563266750239356
tn,2024-04-06,103,1.5082351101319134
tx,2024-04-06,236,0.8139087065504235
us,2024-04-06,4822,1.4690491735816957
ut,2024-04-06,6,0.18715154721303273
va,2024-04-06,160,1.8745198739525972
vt,2024-04-06,11,1.7628515887299294
wa,2024-04-06,43,0.5646829180659532
wi,2024-04-06,114,1.9579440488290636
wv,2024-04-06,66,3.682733615043855
wy,2024-04-06,8,1.3822679215355616
ak,2024-04-07,7,0.9568789343102612
al,2024-04-07,39,0.7954013564652364
ar,2024-04-07,60,1.9882006916287474
az,2024-04-07,83,1.1403108542343383
ca,2024-04-07,141,0.3568516000732229
co,2024-04-07,50,0.8682460873358321
ct,2024-04-07,76,2.131665697600221
dc,2024-04-07,23,3.2589490031158386
de,2024-04-07,14,1.4377200225105877
fl,2024-04-07,317,1.4759469305355588
ga,2024-04-07,54,0.5085979903032968
hi,2024-04-07,11,0.7769063870180356
ia,2024-04-07,61,1.9333960894686966
id,2024-04-07,26,1.4548995140076046
il,2024-04-07,189,1.491498341082943
in,2024-04-07,132,1.9607205291449967
ks,2024-04-07,34,1.1670557996837965
ky,2024-04-07,87,1.9473224651848962
la,2024-04-07,29,0.6238177041185305
ma,2024-04-07,202,2.9307205234440956
md,2024-04-07,71,1.174392293340038
me,2024-04-07,20,1.4878605458067626
mi,2024-04-07,386,3.8650798744790276
mn,2024-04-07,99,1.7554336878718326
mo,2024-04-07,121,1.9715098898105201
ms,2024-04-07,56,1.8816262223430344
mt,2024-04-07,10,0.9356480017365627
nc,2024-04-07,72,0.6864933576046874
nd,2024-04-07,18,2.3620125396621274
ne,2024-04-07,43,2.2229023039606948
nh,2024-04-07,21,1.544445841800206
nj,2024-04-07,151,1.7000311860025512
nm,2024-04-07,35,1.6691871392469297
nv,2024-04-07,35,1.1363060831983836
ny,2024-04-07,420,2.1589877555065624
oh,2024-04-07,250,2.1387446424446708
ok,2024-04-07,59,1.4910394844945793
or,2024-04-07,38,0.9009570772193715
pa,2024-04-07,238,1.8590861154465919
ri,2024-04-07,19,1.793534026644364
sc,2024-04-07,53,1.0293832595867627
sd,2024-04-07,32,3.617212960021884
tn,2024-04-07,101,1.4789489914885752
tx,2024-04-07,237,0.8173574722561457
us,2024-04-07,4619,1.4072040922384597
ut,2024-04-07,6,0.18715154721303273
va,2024-04-07,151,1.769078131042764
vt,2024-04-07,9,1.4423331180517605
wa,2024-04-07,41,0.5384185962954436
wi,2024-04-07,99,1.700319831877871
wv,2024-04-07,50,2.789949708366557
wy,2024-04-07,10,1.7278349019194517
ak,2024-04-08,8,1.0935759249260129
al,2024-04-08,34,0.6934268235850778
ar,2024-04-08,57,1.8887906570473096
az,2024-04-08,90,1.2364816491697646
ca,2024-04-08,142,0.3593824624850897
co,2024-04-08,51,0.8856110090825486
ct,2024-04-08,68,1.9072798346949347
dc,2024-04-08,24,3.4006424380339184
de,2024-04-08,15,1.5404143098327727
fl,2024-04-08,315,1.4666349625195616
ga,2024-04-08,59,0.5556903968128613
hi,2024-04-08,11,0.7769063870180356
ia,2024-04-08,64,2.028481143049124
id,2024-04-08,19,1.063195798697865
il,2024-04-08,188,1.4836068154687476
in,2024-04-08,123,1.8270350385214742
ks,2024-04-08,32,1.0984054585259262
ky,2024-04-08,78,1.7458753136140446
la,2024-04-08,31,0.6668396147473947
ma,2024-04-08,188,2.727601279245
md,2024-04-08,60,0.9924441915549616
me,2024-04-08,19,1.4134675185164245
mi,2024-04-08,369,3.6948561494372054
mn,2024-04-08,82,1.4539955798534374
mo,2024-04-08,116,1.8900425389919036
ms,2024-04-08,52,1.7472243493185322
mt,2024-04-08,7,0.6549536012155939
nc,2024-04-08,76,0.7246318774716144
nd,2024-04-08,17,2.230789620792009
ne,2024-04-08,46,2.3779885112137666
nh,2024-04-08,18,1.323810721543034
nj,2024-04-08,147,1.6549972473004968
nm,2024-04-08,30,1.4307318336402253
nv,2024-04-08,36,1.168771971289766
ny,2024-04-08,419,2.153847308469642
oh,2024-04-08,233,1.9933100067584328
ok,2024-04-08,51,1.288864639139382
or,2024-04-08,38,0.9009570772193715
pa,2024-04-08,217,1.695049105260128
ri,2024-04-08,19,1.793534026644364
sc,2024-04-08,47,0.9128493056712803
sd,2024-04-08,31,3.5041750550212
tn,2024-04-08,90,1.3178753389502156
tx,2024-04-08,230,0.7932161123160907
us,2024-04-08,4429,1.3493195333457757
ut,2024-04-08,5,0.15595962267752728
va,2024-04-08,148,1.7339308834061526
vt,2024-04-08,10,1.602592353390845
wa,2024-04-08,45,0.5909472398364626
wi,2024-04-08,95,1.6316200406908863
wv,2024-04-08,35,1.9529647958565897
wy,2024-04-08,9,1.5550514117275067
ak,2024-04-09,7,0.9568789343102612
al,2024-04-09,29,0.5914522907049193
ar,2024-04-09,54,1.7893806224658726
az,2024-04-09,80,1.0990947992620128
ca,2024-04-09,149,0.37709849936815754
co,2024-04-09,51,0.8856110090825486
ct,2024-04-09,73,2.0475209990107386
dc,2024-04-09,19,2.6921752634435188
de,2024-04-09,15,1.5404143098327727
fl,2024-04-09,348,1.6202824347835156
ga,2024-04-09,52,0.48976102769947094
hi,2024-04-09,11,0.7769063870180356
ia,2024-04-09,66,2.0918711787694093
id,2024-04-09,16,0.8953227778508336
il,2024-04-09,201,1.5861966484532888
in,2024-04-09,109,1.6190798308848835
ks,2024-04-09,29,0.9954299467891207
ky,2024-04-09,76,1.7011092799316334
la,2024-04-09,31,0.6668396147473947
ma,2024-04-09,179,2.597024622259867
md,2024-04-09,57,0.9428219819772135
me,2024-04-09,15,1.115895409355072
mi,2024-04-09,343,3.434513981726183
mn,2024-04-09,82,1.4539955798534374
mo,2024-04-09,117,1.9063360091556267
ms,2024-04-09,52,1.7472243493185322
mt,2024-04-09,9,0.8420832015629064
nc,2024-04-09,66,0.6292855778042967
nd,2024-04-09,19,2.4932354585322454
ne,2024-04-09,49,2.5330747184668385
nh,2024-04-09,18,1.323810721543034
nj,2024-04-09,156,1.7563236093801191
nm,2024-04-09,26,1.2399675891548618
nv,2024-04-09,31,1.006442530832854
ny,2024-04-09,397,2.0407574736573935
oh,2024-04-09,221,1.8906502639210887
ok,2024-04-09,51,1.288864639139382
or,2024-04-09,36,0.8535382836815097
pa,2024-04-09,208,1.624747529465929
ri,2024-04-09,16,1.5103444434899906
sc,2024-04-09,52,1.0099609339341824
sd,2024-04-09,31,3.5041750550212
tn,2024-04-09,93,1.3618045169152229
tx,2024-04-09,224,0.7725235180817579
us,2024-04-09,4319,1.3158074203026429
ut,2024-04-09,4,0.12476769814202184
va,2024-04-09,143,1.6753521373451339
vt,2024-04-09,10,1.602592353390845
wa,2024-04-09,44,0.5778150789512078
wi,2024-04-09,84,1.4426956149266785
wv,2024-04-09,28,1.5623718366852721
wy,2024-04-09,8,1.3822679215355616
ak,2024-04-10,6,0.8201819436945096
al,2024-04-10,27,0.5506624775528559
ar,2024-04-10,56,1.8556539788534976
az,2024-04-10,79,1.0853561142712378
ca,2024-04-10,155,0.39228367383935847
co,2024-04-10,51,0.8856110090825486
ct,2024-04-10,77,2.159713930463382
dc,2024-04-10,18,2.550481828525439
de,2024-04-10,12,1.232331447866218
fl,2024-04-10,349,1.6249384187915141
ga,2024-04-10,52,0.48976102769947094
hi,2024-04-10,9,0.6356506802874836
ia,2024-04-10,66,2.0918711787694093
id,2024-04-10,14,0.7834074306194795
il,2024-04-10,202,1.5940881740674842
in,2024-04-10,95,1.411124623248293
ks,2024-04-10,27,0.9267796056312503
ky,2024-04-10,76,1.7011092799316334
la,2024-04-10,32,0.6883505700618268
ma,2024-04-10,177,2.568007587374282
md,2024-04-10,58,0.9593627185031294
me,2024-04-10,16,1.19028843664541
mi,2024-04-10,331,3.314356058167249
mn,2024-04-10,89,1.5781171537433647
mo,2024-04-10,117,1.9063360091556267
ms,2024-04-10,50,1.6800234128062808
mt,2024-04-10,8,0.7485184013892502
nc,2024-04-10,64,0.6102163178708332
nd,2024-04-10,20,2.6244583774023638
ne,2024-04-10,51,2.6364655233022196
nh,2024-04-10,19,1.397355761628758
nj,2024-04-10,152,1.711289670678065
nm,2024-04-10,23,1.0968944057908394
nv,2024-04-10,28,0.9090448665587069
ny,2024-04-10,385,1.979072109214349
oh,2024-04-10,212,1.8136554567930807
ok,2024-04-10,50,1.2635927834699825
or,2024-04-10,37,0.8772476804504405
pa,2024-04-10,203,1.585691098469152
ri,2024-04-10,14,1.3215513880537417
sc,2024-04-10,58,1.126494887849665
sd,2024-04-10,25,2.825947625017097
tn,2024-04-10,81,1.1860878050551942
tx,2024-04-10,215,0.7414846267302587
us,2024-04-10,4226,1.2874744520025396
ut,2024-04-10,3,0.09357577360651637
va,2024-04-10,131,1.5347631467986893
vt,2024-04-10,15,2.4038885300862676
wa,2024-04-10,42,0.5515507571806983
wi,2024-04-10,83,1.4255206671299323
wv,2024-04-10,18,1.0043818950119605
wy,2024-04-10,7,1.2094844313436162
ak,2024-04-11,8,1.0935759249260129
al,2024-04-11,22,0.4486879446726974
ar,2024-04-11,51,1.689970587884435
az,2024-04-11,77,1.0578787442896873
ca,2024-04-11,164,0.41506143554616004
co,2024-04-11,55,0.9550706960694152
ct,2024-04-11,71,1.9914245332844172
dc,2024-04-11,17,2.408788393607359
de,2024-04-11,10,1.0269428732218484
fl,2024-04-11,338,1.5737225947035294
ga,2024-04-11,56,0.5274349529071225
hi,2024-04-11,10,0.7062785336527595
ia,2024-04-11,64,2.028481143049124
id,2024-04-11,14,0.7834074306194795
il,2024-04-11,202,1.5940881740674842
in,2024-04-11,96,1.4259785666509066
ks,2024-04-11,28,0.9611047762101853
ky,2024-04-11,70,1.566811178884399
la,2024-04-11,30,0.6453286594329626
ma,2024-04-11,168,2.4374309303891493
md,2024-04-11,59,0.9759034550290455
me,2024-04-11,17,1.2646814639357482
mi,2024-04-11,309,3.0940665316425378
mn,2024-04-11,89,1.5781171537433647
mo,2024-04-11,108,1.759694777682117
ms,2024-04-11,45,1.5120210715256528
mt,2024-04-11,8,0.7485184013892502
nc,2024-04-11,58,0.5530085380704426
nd,2024-04-11,19,2.4932354585322454
ne,2024-04-11,45,2.3262931087960763
nh,2024-04-11,17,1.2502656814573097
nj,2024-04-11,133,1.4973784618433066
nm,2024-04-11,22,1.0492033446694986
nv,2024-04-11,26,0.844113090375942
ny,2024-04-11,378,1.9430889799559061
oh,2024-04-11,207,1.7708805639441874
ok,2024-04-11,46,1.1625053607923839
or,2024-04-11,33,0.7824100933747173
pa,2024-04-11,202,1.5778798122697963
ri,2024-04-11,14,1.3215513880537417
sc,2024-04-11,60,1.1653395391548258
sd,2024-04-11,21,2.3737960050143614
tn,2024-04-11,76,1.1128725084468487
tx,2024-04-11,220,0.7587284552588693
us,2024-04-11,4090,1.2460412940583026
ut,2024-04-11,2,0.06238384907101092
va,2024-04-11,118,1.3824584070400405
vt,2024-04-11,17,2.7244070007644363
wa,2024-04-11,38,0.49902211363967947
wi,2024-04-11,82,1.408345719333186
wv,2024-04-11,17,0.9485829008446294
wy,2024-04-11,8,1.3822679215355616
ak,2024-04-12,8,1.0935759249260129
al,2024-04-12,19,0.3875032249446024
ar,2024-04-12,47,1.5574238751091853
az,2024-04-12,88,1.209004279188214
ca,2024-04-12,178,0.4504935093122956
co,2024-04-12,55,0.9550706960694152
ct,2024-04-12,62,1.73899043751597
dc,2024-04-12,17,2.408788393607359
de,2024-04-12,7,0.7188600112552939
fl,2024-04-12,328,1.5271627546235436
ga,2024-04-12,54,0.5085979903032968
hi,2024-04-12,12,0.8475342403833115
ia,2024-04-12,63,1.9967861251889816
id,2024-04-12,12,0.6714920833881253
il,2024-04-12,186,1.4678237642403567
in,2024-04-12,104,1.5448101138718153
ks,2024-04-12,27,0.9267796056312503
ky,2024-04-12,67,1.499662128360782
la,2024-04-12,30,0.6453286594329626
ma,2024-04-12,168,2.4374309303891493
md,2024-04-12,55,0.9097405089253814
me,2024-04-12,15,1.115895409355072
mi,2024-04-12,297,2.973908608083604
mn,2024-04-12,79,1.4008006196148968
mo,2024-04-12,108,1.759694777682117
ms,2024-04-12,38,1.2768177937327734
mt,2024-04-12,9,0.8420832015629064
nc,2024-04-12,55,0.5244046481702472
nd,2024-04-12,17,2.230789620792009
ne,2024-04-12,46,2.3779885112137666
nh,2024-04-12,14,1.0296305612001375
nj,2024-04-12,130,1.4636030078167659
nm,2024-04-12,19,0.906130161305476
nv,2024-04-12,24,0.7791813141931773
ny,2024-04-12,366,1.8814036155128617
oh,2024-04-12,191,1.6340009068277284
ok,2024-04-12,36,0.9097868040983874
or,2024-04-12,33,0.7824100933747173
pa,2024-04-12,199,1.55444595367173
ri,2024-04-12,14,1.3215513880537417
sc,2024-04-12,64,1.2430288417651476
sd,2024-04-12,14,1.5825306700095743
tn,2024-04-12,77,1.1275155677685178
tx,2024-04-12,208,0.7173432667902038
us,2024-04-12,3957,1.2055221028334238
ut,2024-04-12,1,0.03119192453550546
va,2024-04-12,110,1.2887324133424107
