MMWR_week,MMWR_year,location,location_name,geo_value,true_value,target_end_date
10,2023,45,South Carolina,sc,179,2023-03-05
10,2023,46,South Dakota,sd,67,2023-03-05
10,2023,47,Tennessee,tn,312,2023-03-05
10,2023,48,Texas,tx,1626,2023-03-05
10,2023,49,Utah,ut,166,2023-03-05
10,2023,50,Vermont,vt,31,2023-03-05
10,2023,51,Virginia,va,361,2023-03-05
10,2023,53,Washington,wa,355,2023-03-05
10,2023,54,West Virginia,wv,147,2023-03-05
10,2023,55,Wisconsin,wi,413,2023-03-05
10,2023,56,Wyoming,wy,20,2023-03-05
10,2023,60,American Samoa,as,0,2023-03-05
10,2023,72,Puerto Rico,pr,71,2023-03-05
10,2023,78,Virgin Islands,NA,4,2023-03-05
10,2023,US,United States,us,20036,2023-03-05
10,2024,01,Alabama,al,297,2024-03-03
10,2024,02,Alaska,ak,32,2024-03-03
10,2024,04,Arizona,az,188,2024-03-03
10,2024,05,Arkansas,ar,176,2024-03-03
10,2024,06,California,ca,1216,2024-03-03
10,2024,08,Colorado,co,121,2024-03-03
10,2024,09,Connecticut,ct,170,2024-03-03
10,2024,10,Delaware,de,55,2024-03-03
10,2024,11,District of Columbia,dc,56,2024-03-03
10,2024,12,Florida,fl,1098,2024-03-03
10,2024,13,Georgia,ga,576,2024-03-03
10,2024,15,Hawaii,hi,76,2024-03-03
10,2024,16,Idaho,id,44,2024-03-03
10,2024,17,Illinois,il,514,2024-03-03
10,2024,18,Indiana,in,227,2024-03-03
10,2024,19,Iowa,ia,96,2024-03-03
10,2024,20,Kansas,ks,118,2024-03-03
10,2024,21,Kentucky,ky,246,2024-03-03
10,2024,22,Louisiana,la,265,2024-03-03
10,2024,23,Maine,me,25,2024-03-03
10,2024,24,Maryland,md,232,2024-03-03
10,2024,25,Massachusetts,ma,199,2024-03-03
10,2024,26,Michigan,mi,467,2024-03-03
10,2024,27,Minnesota,mn,174,2024-03-03
10,2024,28,Mississippi,ms,137,2024-03-03
10,2024,29,Missouri,mo,321,2024-03-03
10,2024,30,Montana,mt,46,2024-03-03
10,2024,31,Nebraska,ne,95,2024-03-03
10,2024,32,Nevada,nv,85,2024-03-03
10,2024,33,New Hampshire,nh,50,2024-03-03
10,2024,34,New Jersey,nj,409,2024-03-03
10,2024,35,New Mexico,nm,69,2024-03-03
10,2024,36,New York,ny,700,2024-03-03
10,2024,37,North Carolina,nc,523,2024-03-03
10,2024,38,North Dakota,nd,37,2024-03-03
10,2024,39,Ohio,oh,367,2024-03-03
10,2024,40,Oklahoma,ok,208,2024-03-03
10,2024,41,Oregon,or,137,2024-03-03
10,2024,42,Pennsylvania,pa,506,2024-03-03
10,2024,44,Rhode Island,ri,33,2024-03-03
10,2024,45,South Carolina,sc,315,2024-03-03
10,2024,46,South Dakota,sd,31,2024-03-03
10,2024,47,Tennessee,tn,382,2024-03-03
10,2024,48,Texas,tx,1074,2024-03-03
10,2024,49,Utah,ut,104,2024-03-03
10,2024,50,Vermont,vt,19,2024-03-03
10,2024,51,Virginia,va,452,2024-03-03
10,2024,53,Washington,wa,202,2024-03-03
10,2024,54,West Virginia,wv,100,2024-03-03
10,2024,55,Wisconsin,wi,208,2024-03-03
10,2024,56,Wyoming,wy,9,2024-03-03
10,2024,60,American Samoa,as,0,2024-03-03
10,2024,72,Puerto Rico,pr,62,2024-03-03
10,2024,78,Virgin Islands,NA,0,2024-03-03
10,2024,US,United States,us,13349,2024-03-03
11,2021,01,Alabama,al,552,2021-03-14
11,2021,02,Alaska,ak,47,2021-03-14
11,2021,04,Arizona,az,547,2021-03-14
11,2021,05,Arkansas,ar,203,2021-03-14
11,2021,06,California,ca,2396,2021-03-14
11,2021,08,Colorado,co,429,2021-03-14
11,2021,09,Connecticut,ct,494,2021-03-14
11,2021,10,Delaware,de,102,2021-03-14
11,2021,11,District of Columbia,dc,115,2021-03-14
11,2021,12,Florida,fl,3217,2021-03-14
11,2021,13,Georgia,ga,1516,2021-03-14
11,2021,15,Hawaii,hi,24,2021-03-14
11,2021,16,Idaho,id,130,2021-03-14
11,2021,17,Illinois,il,967,2021-03-14
11,2021,18,Indiana,in,408,2021-03-14
11,2021,19,Iowa,ia,227,2021-03-14
11,2021,20,Kansas,ks,171,2021-03-14
11,2021,21,Kentucky,ky,860,2021-03-14
11,2021,22,Louisiana,la,330,2021-03-14
11,2021,23,Maine,me,49,2021-03-14
11,2021,24,Maryland,md,773,2021-03-14
11,2021,25,Massachusetts,ma,619,2021-03-14
11,2021,26,Michigan,mi,1447,2021-03-14
11,2021,27,Minnesota,mn,373,2021-03-14
11,2021,28,Mississippi,ms,180,2021-03-14
11,2021,29,Missouri,mo,393,2021-03-14
11,2021,30,Montana,mt,76,2021-03-14
11,2021,31,Nebraska,ne,95,2021-03-14
11,2021,32,Nevada,nv,275,2021-03-14
11,2021,33,New Hampshire,nh,79,2021-03-14
11,2021,34,New Jersey,nj,1777,2021-03-14
11,2021,35,New Mexico,nm,129,2021-03-14
11,2021,36,New York,ny,3796,2021-03-14
11,2021,37,North Carolina,nc,734,2021-03-14
11,2021,38,North Dakota,nd,42,2021-03-14
11,2021,39,Ohio,oh,1040,2021-03-14
11,2021,40,Oklahoma,ok,352,2021-03-14
11,2021,41,Oregon,or,145,2021-03-14
11,2021,42,Pennsylvania,pa,1699,2021-03-14
11,2021,44,Rhode Island,ri,68,2021-03-14
11,2021,45,South Carolina,sc,447,2021-03-14
11,2021,46,South Dakota,sd,44,2021-03-14
11,2021,47,Tennessee,tn,624,2021-03-14
11,2021,48,Texas,tx,3065,2021-03-14
11,2021,49,Utah,ut,212,2021-03-14
11,2021,50,Vermont,vt,31,2021-03-14
11,2021,51,Virginia,va,803,2021-03-14
11,2021,53,Washington,wa,279,2021-03-14
11,2021,54,West Virginia,wv,143,2021-03-14
11,2021,55,Wisconsin,wi,370,2021-03-14
11,2021,56,Wyoming,wy,22,2021-03-14
11,2021,72,Puerto Rico,pr,83,2021-03-14
11,2021,78,Virgin Islands,NA,0,2021-03-14
11,2021,US,United States,us,32999,2021-03-14
11,2022,01,Alabama,al,203,2022-03-13
11,2022,02,Alaska,ak,37,2022-03-13
11,2022,04,Arizona,az,457,2022-03-13
11,2022,05,Arkansas,ar,201,2022-03-13
11,2022,06,California,ca,1600,2022-03-13
11,2022,08,Colorado,co,152,2022-03-13
11,2022,09,Connecticut,ct,147,2022-03-13
11,2022,10,Delaware,de,46,2022-03-13
11,2022,11,District of Columbia,dc,23,2022-03-13
11,2022,12,Florida,fl,1101,2022-03-13
11,2022,13,Georgia,ga,421,2022-03-13
11,2022,15,Hawaii,hi,60,2022-03-13
11,2022,16,Idaho,id,42,2022-03-13
11,2022,17,Illinois,il,496,2022-03-13
11,2022,18,Indiana,in,339,2022-03-13
11,2022,19,Iowa,ia,107,2022-03-13
11,2022,20,Kansas,ks,160,2022-03-13
11,2022,21,Kentucky,ky,355,2022-03-13
11,2022,22,Louisiana,la,178,2022-03-13
11,2022,23,Maine,me,52,2022-03-13
11,2022,24,Maryland,md,182,2022-03-13
11,2022,25,Massachusetts,ma,212,2022-03-13
11,2022,26,Michigan,mi,452,2022-03-13
11,2022,27,Minnesota,mn,217,2022-03-13
11,2022,28,Mississippi,ms,63,2022-03-13
11,2022,29,Missouri,mo,282,2022-03-13
11,2022,30,Montana,mt,79,2022-03-13
11,2022,31,Nebraska,ne,79,2022-03-13
11,2022,32,Nevada,nv,127,2022-03-13
11,2022,33,New Hampshire,nh,59,2022-03-13
11,2022,34,New Jersey,nj,336,2022-03-13
11,2022,35,New Mexico,nm,102,2022-03-13
11,2022,36,New York,ny,826,2022-03-13
11,2022,37,North Carolina,nc,365,2022-03-13
11,2022,38,North Dakota,nd,44,2022-03-13
11,2022,39,Ohio,oh,496,2022-03-13
11,2022,40,Oklahoma,ok,176,2022-03-13
11,2022,41,Oregon,or,177,2022-03-13
11,2022,42,Pennsylvania,pa,508,2022-03-13
11,2022,44,Rhode Island,ri,35,2022-03-13
11,2022,45,South Carolina,sc,161,2022-03-13
11,2022,46,South Dakota,sd,37,2022-03-13
11,2022,47,Tennessee,tn,249,2022-03-13
11,2022,48,Texas,tx,1406,2022-03-13
11,2022,49,Utah,ut,127,2022-03-13
11,2022,50,Vermont,vt,40,2022-03-13
11,2022,51,Virginia,va,321,2022-03-13
11,2022,53,Washington,wa,239,2022-03-13
11,2022,54,West Virginia,wv,141,2022-03-13
11,2022,55,Wisconsin,wi,277,2022-03-13
11,2022,56,Wyoming,wy,30,2022-03-13
11,2022,60,American Samoa,as,7,2022-03-13
11,2022,72,Puerto Rico,pr,55,2022-03-13
11,2022,78,Virgin Islands,NA,1,2022-03-13
11,2022,US,United States,us,14085,2022-03-13
11,2023,01,Alabama,al,222,2023-03-12
11,2023,02,Alaska,ak,37,2023-03-12
11,2023,04,Arizona,az,380,2023-03-12
11,2023,05,Arkansas,ar,114,2023-03-12
11,2023,06,California,ca,2297,2023-03-12
11,2023,08,Colorado,co,311,2023-03-12
11,2023,09,Connecticut,ct,202,2023-03-12
11,2023,10,Delaware,de,85,2023-03-12
11,2023,11,District of Columbia,dc,50,2023-03-12
11,2023,12,Florida,fl,1274,2023-03-12
11,2023,13,Georgia,ga,432,2023-03-12
11,2023,15,Hawaii,hi,88,2023-03-12
11,2023,16,Idaho,id,99,2023-03-12
11,2023,17,Illinois,il,940,2023-03-12
11,2023,18,Indiana,in,304,2023-03-12
11,2023,19,Iowa,ia,211,2023-03-12
11,2023,20,Kansas,ks,195,2023-03-12
11,2023,21,Kentucky,ky,220,2023-03-12
11,2023,22,Louisiana,la,206,2023-03-12
11,2023,23,Maine,me,113,2023-03-12
11,2023,24,Maryland,md,233,2023-03-12
11,2023,25,Massachusetts,ma,470,2023-03-12
11,2023,26,Michigan,mi,679,2023-03-12
11,2023,27,Minnesota,mn,271,2023-03-12
11,2023,28,Mississippi,ms,82,2023-03-12
11,2023,29,Missouri,mo,422,2023-03-12
11,2023,30,Montana,mt,141,2023-03-12
11,2023,31,Nebraska,ne,146,2023-03-12
11,2023,32,Nevada,nv,126,2023-03-12
11,2023,33,New Hampshire,nh,59,2023-03-12
11,2023,34,New Jersey,nj,482,2023-03-12
11,2023,35,New Mexico,nm,93,2023-03-12
11,2023,36,New York,ny,1122,2023-03-12
11,2023,37,North Carolina,nc,385,2023-03-12
11,2023,38,North Dakota,nd,56,2023-03-12
11,2023,39,Ohio,oh,970,2023-03-12
11,2023,40,Oklahoma,ok,246,2023-03-12
11,2023,41,Oregon,or,210,2023-03-12
11,2023,42,Pennsylvania,pa,820,2023-03-12
11,2023,44,Rhode Island,ri,51,2023-03-12
11,2023,45,South Carolina,sc,171,2023-03-12
11,2023,46,South Dakota,sd,52,2023-03-12
11,2023,47,Tennessee,tn,273,2023-03-12
11,2023,48,Texas,tx,1420,2023-03-12
11,2023,49,Utah,ut,153,2023-03-12
11,2023,50,Vermont,vt,30,2023-03-12
11,2023,51,Virginia,va,296,2023-03-12
11,2023,53,Washington,wa,311,2023-03-12
11,2023,54,West Virginia,wv,137,2023-03-12
11,2023,55,Wisconsin,wi,431,2023-03-12
11,2023,56,Wyoming,wy,17,2023-03-12
11,2023,60,American Samoa,as,0,2023-03-12
11,2023,72,Puerto Rico,pr,60,2023-03-12
11,2023,78,Virgin Islands,NA,2,2023-03-12
11,2023,US,United States,us,18197,2023-03-12
11,2024,01,Alabama,al,250,2024-03-10
11,2024,02,Alaska,ak,17,2024-03-10
11,2024,04,Arizona,az,182,2024-03-10
11,2024,05,Arkansas,ar,128,2024-03-10
11,2024,06,California,ca,1032,2024-03-10
11,2024,08,Colorado,co,116,2024-03-10
11,2024,09,Connecticut,ct,107,2024-03-10
11,2024,10,Delaware,de,35,2024-03-10
11,2024,11,District of Columbia,dc,33,2024-03-10
11,2024,12,Florida,fl,861,2024-03-10
11,2024,13,Georgia,ga,488,2024-03-10
11,2024,15,Hawaii,hi,60,2024-03-10
11,2024,16,Idaho,id,59,2024-03-10
11,2024,17,Illinois,il,425,2024-03-10
11,2024,18,Indiana,in,208,2024-03-10
11,2024,19,Iowa,ia,53,2024-03-10
11,2024,20,Kansas,ks,96,2024-03-10
11,2024,21,Kentucky,ky,177,2024-03-10
11,2024,22,Louisiana,la,186,2024-03-10
11,2024,23,Maine,me,32,2024-03-10
11,2024,24,Maryland,md,162,2024-03-10
11,2024,25,Massachusetts,ma,201,2024-03-10
11,2024,26,Michigan,mi,383,2024-03-10
11,2024,27,Minnesota,mn,128,2024-03-10
11,2024,28,Mississippi,ms,91,2024-03-10
11,2024,29,Missouri,mo,238,2024-03-10
11,2024,30,Montana,mt,24,2024-03-10
11,2024,31,Nebraska,ne,77,2024-03-10
11,2024,32,Nevada,nv,71,2024-03-10
11,2024,33,New Hampshire,nh,33,2024-03-10
11,2024,34,New Jersey,nj,317,2024-03-10
11,2024,35,New Mexico,nm,44,2024-03-10
11,2024,36,New York,ny,612,2024-03-10
11,2024,37,North Carolina,nc,363,2024-03-10
11,2024,38,North Dakota,nd,28,2024-03-10
11,2024,39,Ohio,oh,367,2024-03-10
11,2024,40,Oklahoma,ok,173,2024-03-10
11,2024,41,Oregon,or,134,2024-03-10
11,2024,42,Pennsylvania,pa,401,2024-03-10
11,2024,44,Rhode Island,ri,23,2024-03-10
11,2024,45,South Carolina,sc,232,2024-03-10
11,2024,46,South Dakota,sd,22,2024-03-10
11,2024,47,Tennessee,tn,296,2024-03-10
11,2024,48,Texas,tx,905,2024-03-10
11,2024,49,Utah,ut,77,2024-03-10
11,2024,50,Vermont,vt,9,2024-03-10
11,2024,51,Virginia,va,363,2024-03-10
11,2024,53,Washington,wa,194,2024-03-10
11,2024,54,West Virginia,wv,92,2024-03-10
11,2024,55,Wisconsin,wi,182,2024-03-10
11,2024,56,Wyoming,wy,8,2024-03-10
11,2024,60,American Samoa,as,0,2024-03-10
11,2024,72,Puerto Rico,pr,75,2024-03-10
11,2024,78,Virgin Islands,NA,0,2024-03-10
11,2024,US,United States,us,10870,2024-03-10
12,2021,01,Alabama,al,452,2021-03-21
12,2021,02,Alaska,ak,33,2021-03-21
12,2021,04,Arizona,az,512,2021-03-21
12,2021,05,Arkansas,ar,133,2021-03-21
12,2021,06,California,ca,2116,2021-03-21
12,2021,08,Colorado,co,452,2021-03-21
12,2021,09,Connecticut,ct,623,2021-03-21
12,2021,10,Delaware,de,114,2021-03-21
12,2021,11,District of Columbia,dc,133,2021-03-21
12,2021,12,Florida,fl,3263,2021-03-21
12,2021,13,Georgia,ga,1557,2021-03-21
12,2021,15,Hawaii,hi,35,2021-03-21
12,2021,16,Idaho,id,146,2021-03-21
12,2021,17,Illinois,il,1235,2021-03-21
12,2021,18,Indiana,in,553,2021-03-21
12,2021,19,Iowa,ia,250,2021-03-21
12,2021,20,Kansas,ks,164,2021-03-21
12,2021,21,Kentucky,ky,736,2021-03-21
12,2021,22,Louisiana,la,349,2021-03-21
12,2021,23,Maine,me,52,2021-03-21
12,2021,24,Maryland,md,936,2021-03-21
12,2021,25,Massachusetts,ma,682,2021-03-21
12,2021,26,Michigan,mi,2201,2021-03-21
12,2021,27,Minnesota,mn,409,2021-03-21
12,2021,28,Mississippi,ms,149,2021-03-21
12,2021,29,Missouri,mo,411,2021-03-21
12,2021,30,Montana,mt,82,2021-03-21
12,2021,31,Nebraska,ne,82,2021-03-21
12,2021,32,Nevada,nv,248,2021-03-21
12,2021,33,New Hampshire,nh,79,2021-03-21
12,2021,34,New Jersey,nj,2170,2021-03-21
12,2021,35,New Mexico,nm,116,2021-03-21
12,2021,36,New York,ny,4024,2021-03-21
12,2021,37,North Carolina,nc,712,2021-03-21
12,2021,38,North Dakota,nd,42,2021-03-21
12,2021,39,Ohio,oh,1244,2021-03-21
12,2021,40,Oklahoma,ok,321,2021-03-21
12,2021,41,Oregon,or,146,2021-03-21
12,2021,42,Pennsylvania,pa,1883,2021-03-21
12,2021,44,Rhode Island,ri,64,2021-03-21
12,2021,45,South Carolina,sc,445,2021-03-21
12,2021,46,South Dakota,sd,79,2021-03-21
12,2021,47,Tennessee,tn,722,2021-03-21
12,2021,48,Texas,tx,2839,2021-03-21
12,2021,49,Utah,ut,179,2021-03-21
12,2021,50,Vermont,vt,32,2021-03-21
12,2021,51,Virginia,va,814,2021-03-21
12,2021,53,Washington,wa,261,2021-03-21
12,2021,54,West Virginia,wv,174,2021-03-21
12,2021,55,Wisconsin,wi,360,2021-03-21
12,2021,56,Wyoming,wy,27,2021-03-21
12,2021,72,Puerto Rico,pr,142,2021-03-21
12,2021,78,Virgin Islands,NA,0,2021-03-21
12,2021,US,United States,us,34983,2021-03-21
12,2022,01,Alabama,al,151,2022-03-20
12,2022,02,Alaska,ak,35,2022-03-20
12,2022,04,Arizona,az,442,2022-03-20
12,2022,05,Arkansas,ar,178,2022-03-20
12,2022,06,California,ca,1505,2022-03-20
12,2022,08,Colorado,co,129,2022-03-20
12,2022,09,Connecticut,ct,131,2022-03-20
12,2022,10,Delaware,de,44,2022-03-20
12,2022,11,District of Columbia,dc,14,2022-03-20
12,2022,12,Florida,fl,929,2022-03-20
12,2022,13,Georgia,ga,341,2022-03-20
12,2022,15,Hawaii,hi,35,2022-03-20
12,2022,16,Idaho,id,33,2022-03-20
12,2022,17,Illinois,il,428,2022-03-20
12,2022,18,Indiana,in,214,2022-03-20
12,2022,19,Iowa,ia,84,2022-03-20
12,2022,20,Kansas,ks,122,2022-03-20
12,2022,21,Kentucky,ky,238,2022-03-20
12,2022,22,Louisiana,la,152,2022-03-20
12,2022,23,Maine,me,78,2022-03-20
12,2022,24,Maryland,md,134,2022-03-20
12,2022,25,Massachusetts,ma,252,2022-03-20
12,2022,26,Michigan,mi,401,2022-03-20
12,2022,27,Minnesota,mn,203,2022-03-20
12,2022,28,Mississippi,ms,42,2022-03-20
12,2022,29,Missouri,mo,261,2022-03-20
12,2022,30,Montana,mt,53,2022-03-20
12,2022,31,Nebraska,ne,61,2022-03-20
12,2022,32,Nevada,nv,121,2022-03-20
12,2022,33,New Hampshire,nh,34,2022-03-20
12,2022,34,New Jersey,nj,285,2022-03-20
12,2022,35,New Mexico,nm,88,2022-03-20
12,2022,36,New York,ny,803,2022-03-20
12,2022,37,North Carolina,nc,310,2022-03-20
12,2022,38,North Dakota,nd,21,2022-03-20
12,2022,39,Ohio,oh,376,2022-03-20
12,2022,40,Oklahoma,ok,107,2022-03-20
12,2022,41,Oregon,or,125,2022-03-20
12,2022,42,Pennsylvania,pa,377,2022-03-20
12,2022,44,Rhode Island,ri,27,2022-03-20
12,2022,45,South Carolina,sc,124,2022-03-20
12,2022,46,South Dakota,sd,30,2022-03-20
12,2022,47,Tennessee,tn,165,2022-03-20
12,2022,48,Texas,tx,1377,2022-03-20
12,2022,49,Utah,ut,106,2022-03-20
12,2022,50,Vermont,vt,33,2022-03-20
12,2022,51,Virginia,va,226,2022-03-20
12,2022,53,Washington,wa,202,2022-03-20
12,2022,54,West Virginia,wv,125,2022-03-20
12,2022,55,Wisconsin,wi,213,2022-03-20
12,2022,56,Wyoming,wy,17,2022-03-20
12,2022,60,American Samoa,as,12,2022-03-20
12,2022,72,Puerto Rico,pr,46,2022-03-20
12,2022,78,Virgin Islands,NA,2,2022-03-20
12,2022,US,United States,us,12042,2022-03-20
12,2023,01,Alabama,al,259,2023-03-19
12,2023,02,Alaska,ak,42,2023-03-19
12,2023,04,Arizona,az,403,2023-03-19
12,2023,05,Arkansas,ar,130,2023-03-19
12,2023,06,California,ca,1970,2023-03-19
12,2023,08,Colorado,co,303,2023-03-19
12,2023,09,Connecticut,ct,180,2023-03-19
12,2023,10,Delaware,de,59,2023-03-19
12,2023,11,District of Columbia,dc,48,2023-03-19
12,2023,12,Florida,fl,1275,2023-03-19
12,2023,13,Georgia,ga,479,2023-03-19
12,2023,15,Hawaii,hi,109,2023-03-19
12,2023,16,Idaho,id,91,2023-03-19
12,2023,17,Illinois,il,958,2023-03-19
12,2023,18,Indiana,in,319,2023-03-19
12,2023,19,Iowa,ia,191,2023-03-19
12,2023,20,Kansas,ks,186,2023-03-19
12,2023,21,Kentucky,ky,199,2023-03-19
12,2023,22,Louisiana,la,201,2023-03-19
12,2023,23,Maine,me,82,2023-03-19
12,2023,24,Maryland,md,227,2023-03-19
12,2023,25,Massachusetts,ma,429,2023-03-19
12,2023,26,Michigan,mi,699,2023-03-19
12,2023,27,Minnesota,mn,253,2023-03-19
12,2023,28,Mississippi,ms,85,2023-03-19
12,2023,29,Missouri,mo,402,2023-03-19
12,2023,30,Montana,mt,76,2023-03-19
12,2023,31,Nebraska,ne,138,2023-03-19
12,2023,32,Nevada,nv,160,2023-03-19
12,2023,33,New Hampshire,nh,48,2023-03-19
12,2023,34,New Jersey,nj,451,2023-03-19
12,2023,35,New Mexico,nm,122,2023-03-19
12,2023,36,New York,ny,998,2023-03-19
12,2023,37,North Carolina,nc,373,2023-03-19
12,2023,38,North Dakota,nd,36,2023-03-19
12,2023,39,Ohio,oh,861,2023-03-19
12,2023,40,Oklahoma,ok,247,2023-03-19
12,2023,41,Oregon,or,201,2023-03-19
12,2023,42,Pennsylvania,pa,745,2023-03-19
12,2023,44,Rhode Island,ri,35,2023-03-19
12,2023,45,South Carolina,sc,176,2023-03-19
12,2023,46,South Dakota,sd,76,2023-03-19
12,2023,47,Tennessee,tn,311,2023-03-19
12,2023,48,Texas,tx,1372,2023-03-19
12,2023,49,Utah,ut,140,2023-03-19
12,2023,50,Vermont,vt,26,2023-03-19
12,2023,51,Virginia,va,234,2023-03-19
12,2023,53,Washington,wa,339,2023-03-19
12,2023,54,West Virginia,wv,121,2023-03-19
12,2023,55,Wisconsin,wi,407,2023-03-19
12,2023,56,Wyoming,wy,31,2023-03-19
12,2023,60,American Samoa,as,0,2023-03-19
12,2023,72,Puerto Rico,pr,72,2023-03-19
12,2023,78,Virgin Islands,NA,2,2023-03-19
12,2023,US,United States,us,17377,2023-03-19
12,2024,01,Alabama,al,198,2024-03-17
12,2024,02,Alaska,ak,9,2024-03-17
12,2024,04,Arizona,az,151,2024-03-17
12,2024,05,Arkansas,ar,122,2024-03-17
12,2024,06,California,ca,948,2024-03-17
12,2024,08,Colorado,co,109,2024-03-17
12,2024,09,Connecticut,ct,74,2024-03-17
12,2024,10,Delaware,de,38,2024-03-17
12,2024,11,District of Columbia,dc,29,2024-03-17
12,2024,12,Florida,fl,764,2024-03-17
12,2024,13,Georgia,ga,386,2024-03-17
12,2024,15,Hawaii,hi,74,2024-03-17
12,2024,16,Idaho,id,45,2024-03-17
12,2024,17,Illinois,il,348,2024-03-17
12,2024,18,Indiana,in,144,2024-03-17
12,2024,19,Iowa,ia,46,2024-03-17
12,2024,20,Kansas,ks,57,2024-03-17
12,2024,21,Kentucky,ky,148,2024-03-17
12,2024,22,Louisiana,la,174,2024-03-17
12,2024,23,Maine,me,35,2024-03-17
12,2024,24,Maryland,md,131,2024-03-17
12,2024,25,Massachusetts,ma,161,2024-03-17
12,2024,26,Michigan,mi,320,2024-03-17
12,2024,27,Minnesota,mn,112,2024-03-17
12,2024,28,Mississippi,ms,73,2024-03-17
12,2024,29,Missouri,mo,208,2024-03-17
12,2024,30,Montana,mt,32,2024-03-17
12,2024,31,Nebraska,ne,50,2024-03-17
12,2024,32,Nevada,nv,74,2024-03-17
12,2024,33,New Hampshire,nh,22,2024-03-17
12,2024,34,New Jersey,nj,228,2024-03-17
12,2024,35,New Mexico,nm,55,2024-03-17
12,2024,36,New York,ny,563,2024-03-17
12,2024,37,North Carolina,nc,321,2024-03-17
12,2024,38,North Dakota,nd,25,2024-03-17
12,2024,39,Ohio,oh,298,2024-03-17
12,2024,40,Oklahoma,ok,129,2024-03-17
12,2024,41,Oregon,or,103,2024-03-17
12,2024,42,Pennsylvania,pa,407,2024-03-17
12,2024,44,Rhode Island,ri,16,2024-03-17
12,2024,45,South Carolina,sc,186,2024-03-17
12,2024,46,South Dakota,sd,18,2024-03-17
12,2024,47,Tennessee,tn,229,2024-03-17
12,2024,48,Texas,tx,803,2024-03-17
12,2024,49,Utah,ut,61,2024-03-17
12,2024,50,Vermont,vt,15,2024-03-17
12,2024,51,Virginia,va,359,2024-03-17
12,2024,53,Washington,wa,203,2024-03-17
12,2024,54,West Virginia,wv,58,2024-03-17
12,2024,55,Wisconsin,wi,144,2024-03-17
12,2024,56,Wyoming,wy,6,2024-03-17
12,2024,60,American Samoa,as,0,2024-03-17
12,2024,72,Puerto Rico,pr,50,2024-03-17
12,2024,78,Virgin Islands,NA,0,2024-03-17
12,2024,US,United States,us,9359,2024-03-17
13,2020,44,Rhode Island,ri,0,2020-03-22
13,2021,01,Alabama,al,390,2021-03-28
13,2021,02,Alaska,ak,45,2021-03-28
13,2021,04,Arizona,az,451,2021-03-28
13,2021,05,Arkansas,ar,148,2021-03-28
13,2021,06,California,ca,1966,2021-03-28
13,2021,08,Colorado,co,495,2021-03-28
13,2021,09,Connecticut,ct,617,2021-03-28
13,2021,10,Delaware,de,132,2021-03-28
13,2021,11,District of Columbia,dc,126,2021-03-28
13,2021,12,Florida,fl,3290,2021-03-28
13,2021,13,Georgia,ga,1280,2021-03-28
13,2021,15,Hawaii,hi,44,2021-03-28
13,2021,16,Idaho,id,112,2021-03-28
13,2021,17,Illinois,il,1414,2021-03-28
13,2021,18,Indiana,in,596,2021-03-28
13,2021,19,Iowa,ia,236,2021-03-28
13,2021,20,Kansas,ks,154,2021-03-28
13,2021,21,Kentucky,ky,814,2021-03-28
13,2021,22,Louisiana,la,334,2021-03-28
13,2021,23,Maine,me,60,2021-03-28
13,2021,24,Maryland,md,1042,2021-03-28
13,2021,25,Massachusetts,ma,715,2021-03-28
13,2021,26,Michigan,mi,3229,2021-03-28
13,2021,27,Minnesota,mn,515,2021-03-28
13,2021,28,Mississippi,ms,121,2021-03-28
13,2021,29,Missouri,mo,372,2021-03-28
13,2021,30,Montana,mt,62,2021-03-28
13,2021,31,Nebraska,ne,103,2021-03-28
13,2021,32,Nevada,nv,267,2021-03-28
13,2021,33,New Hampshire,nh,94,2021-03-28
13,2021,34,New Jersey,nj,2172,2021-03-28
13,2021,35,New Mexico,nm,102,2021-03-28
13,2021,36,New York,ny,3762,2021-03-28
13,2021,37,North Carolina,nc,774,2021-03-28
13,2021,38,North Dakota,nd,65,2021-03-28
13,2021,39,Ohio,oh,1251,2021-03-28
13,2021,40,Oklahoma,ok,315,2021-03-28
13,2021,41,Oregon,or,154,2021-03-28
13,2021,42,Pennsylvania,pa,2230,2021-03-28
13,2021,44,Rhode Island,ri,86,2021-03-28
13,2021,45,South Carolina,sc,487,2021-03-28
13,2021,46,South Dakota,sd,52,2021-03-28
13,2021,47,Tennessee,tn,679,2021-03-28
13,2021,48,Texas,tx,2631,2021-03-28
13,2021,49,Utah,ut,160,2021-03-28
13,2021,50,Vermont,vt,31,2021-03-28
13,2021,51,Virginia,va,799,2021-03-28
13,2021,53,Washington,wa,338,2021-03-28
13,2021,54,West Virginia,wv,218,2021-03-28
13,2021,55,Wisconsin,wi,409,2021-03-28
13,2021,56,Wyoming,wy,39,2021-03-28
13,2021,72,Puerto Rico,pr,142,2021-03-28
13,2021,78,Virgin Islands,NA,3,2021-03-28
13,2021,US,United States,us,36123,2021-03-28
13,2022,01,Alabama,al,130,2022-03-27
13,2022,02,Alaska,ak,42,2022-03-27
13,2022,04,Arizona,az,312,2022-03-27
13,2022,05,Arkansas,ar,147,2022-03-27
13,2022,06,California,ca,960,2022-03-27
13,2022,08,Colorado,co,124,2022-03-27
13,2022,09,Connecticut,ct,148,2022-03-27
13,2022,10,Delaware,de,43,2022-03-27
13,2022,11,District of Columbia,dc,22,2022-03-27
13,2022,12,Florida,fl,883,2022-03-27
13,2022,13,Georgia,ga,293,2022-03-27
